channelGrouping,date,visitNumber,month,year,visitHour,browser,operatingSystem,isMobile,deviceCategory,continent,subContinent,country,region,metro,city,networkDomain,hits,pageviews,bounces,newVisits,campaign,source,medium,keyword,transactionRevenue
5,2016-09-02,3,9,2016,22,5,3,0,0,2,11,132,10,11,52,1355,1,1.0,1,0,0,34,5,16,0
3,2016-09-02,1,9,2016,21,5,1,1,1,3,16,92,64,0,44,0,1,1.0,1,1,0,20,4,4,0
3,2016-09-02,1,9,2016,3,5,9,0,0,4,7,102,80,21,108,1355,1,1.0,1,1,0,20,4,4,0
3,2016-09-02,1,9,2016,22,5,1,1,1,2,11,132,50,12,66,0,1,1.0,1,1,0,20,4,4,0
3,2016-09-02,1,9,2016,14,5,9,0,0,4,20,11,80,21,108,1429,1,1.0,1,1,0,20,4,4,0
3,2016-09-02,1,9,2016,19,5,9,0,0,4,7,102,80,21,108,1019,1,1.0,1,1,0,20,4,4,0
3,2016-09-02,1,9,2016,22,4,2,1,1,4,12,131,21,10,51,1355,1,1.0,1,1,0,20,4,70,0
3,2016-09-02,1,9,2016,21,5,9,0,0,3,14,122,80,21,108,19,1,1.0,1,1,0,20,4,4,0
3,2016-09-02,1,9,2016,6,5,9,0,0,3,6,49,80,21,108,543,1,1.0,1,1,0,20,4,4,0
3,2016-09-02,1,9,2016,13,16,1,1,1,1,5,62,0,0,64,912,1,1.0,1,1,0,20,4,74,0
3,2016-09-02,2,9,2016,5,18,12,1,1,4,12,55,20,0,27,1272,1,1.0,1,0,0,20,4,4,0
3,2016-09-02,1,9,2016,16,7,9,0,0,3,6,120,80,21,108,540,1,1.0,1,1,0,20,4,4,0
3,2016-09-02,1,9,2016,13,5,9,0,0,3,6,114,63,0,90,1355,1,1.0,1,1,0,20,4,4,0
3,2016-09-02,1,9,2016,22,9,9,0,0,2,11,132,43,3,12,0,1,1.0,1,1,0,20,4,4,0
3,2016-09-02,1,9,2016,18,15,9,0,0,4,7,129,80,21,108,1355,1,1.0,1,1,0,20,4,4,0
4,2016-09-02,1,9,2016,15,5,9,0,0,4,17,115,14,0,53,630,1,1.0,1,1,0,20,2,0,0
3,2016-09-02,1,9,2016,17,5,6,0,0,4,17,115,14,0,53,0,1,1.0,1,1,0,20,4,16,0
3,2016-09-02,1,9,2016,10,5,1,1,1,2,11,132,80,21,108,0,1,1.0,1,1,0,20,4,4,0
3,2016-09-02,1,9,2016,12,5,1,1,1,5,1,5,49,0,97,1289,1,1.0,1,1,0,20,4,4,0
3,2016-09-02,1,9,2016,18,5,9,0,0,4,7,98,80,21,108,1355,1,1.0,1,1,0,20,4,4,0
3,2016-09-02,1,9,2016,9,5,9,0,0,2,11,132,50,12,66,122,1,1.0,1,1,0,20,4,116,0
3,2016-09-02,1,9,2016,23,9,9,0,0,4,17,57,80,21,108,458,1,1.0,1,1,0,20,4,4,0
3,2016-09-02,1,9,2016,16,5,9,0,0,3,6,59,80,21,108,749,1,1.0,1,1,0,20,4,4,0
3,2016-09-02,1,9,2016,13,15,9,0,0,4,7,102,80,21,108,1019,1,1.0,1,1,0,20,4,4,0
3,2016-09-02,1,9,2016,6,5,9,0,0,2,13,16,80,21,108,1409,1,1.0,1,1,0,20,4,4,0
3,2016-09-02,1,9,2016,14,5,9,0,0,3,19,56,70,0,98,177,1,1.0,1,1,0,20,4,4,0
5,2016-09-02,6,9,2016,6,5,3,0,0,2,11,132,10,11,52,175,1,1.0,1,0,0,34,5,16,0
5,2016-09-02,2,9,2016,19,5,9,0,0,4,7,98,42,0,104,960,1,1.0,1,0,0,3,5,16,0
3,2016-09-02,1,9,2016,6,5,9,0,0,2,13,16,80,21,108,565,1,1.0,1,1,0,20,4,4,0
3,2016-09-02,1,9,2016,17,8,9,0,0,4,7,98,80,21,108,1292,1,1.0,1,1,0,20,4,4,0
3,2016-09-02,1,9,2016,21,9,9,0,0,2,3,77,80,21,108,521,1,1.0,1,1,0,20,4,4,0
3,2016-09-02,1,9,2016,13,8,9,0,0,4,7,110,80,21,108,921,1,1.0,1,1,0,20,4,4,0
3,2016-09-02,1,9,2016,2,8,9,0,0,4,7,50,80,21,108,365,1,1.0,1,1,0,20,4,4,0
3,2016-09-02,1,9,2016,12,5,1,1,1,4,7,102,80,21,108,1019,1,1.0,1,1,0,20,4,4,0
5,2016-09-02,5,9,2016,4,5,3,0,0,2,11,132,10,11,52,175,1,1.0,1,0,0,34,5,16,0
3,2016-09-02,1,9,2016,0,5,1,1,1,2,11,132,80,21,108,296,1,1.0,1,1,0,20,4,4,0
3,2016-09-02,1,9,2016,14,5,9,0,0,3,14,109,0,0,0,1110,1,1.0,1,1,0,20,4,4,0
3,2016-09-02,1,9,2016,11,7,9,0,0,4,7,98,80,21,108,995,2,2.0,0,1,0,20,4,4,0
3,2016-09-02,2,9,2016,3,18,12,1,1,2,11,132,80,21,108,0,2,2.0,0,0,0,20,4,4,0
3,2016-09-02,1,9,2016,23,15,9,0,0,4,7,102,80,21,108,1019,2,2.0,0,1,0,20,4,4,0
3,2016-09-02,1,9,2016,21,5,12,1,1,4,17,57,80,21,108,1230,2,2.0,0,1,0,20,4,4,0
3,2016-09-02,1,9,2016,4,5,6,0,0,2,13,3,9,0,16,954,2,2.0,0,1,0,20,4,4,0
3,2016-09-02,1,9,2016,19,5,9,0,0,2,13,16,66,0,88,1290,2,2.0,0,1,0,20,4,4,0
4,2016-09-02,1,9,2016,10,5,5,0,0,2,11,132,80,21,108,0,2,2.0,0,1,3,20,2,19,0
3,2016-09-02,1,9,2016,23,5,6,0,0,2,11,132,80,21,108,319,2,2.0,0,1,0,20,4,4,0
3,2016-09-02,1,9,2016,22,5,9,0,0,4,20,85,80,21,108,1355,2,1.0,1,1,0,20,4,4,0
3,2016-09-02,1,9,2016,21,5,1,1,1,3,14,122,3,0,6,19,2,2.0,0,1,0,20,4,4,0
3,2016-09-02,1,9,2016,19,5,9,0,0,4,17,115,80,21,108,630,2,2.0,0,1,0,20,4,4,0
5,2016-09-02,1,9,2016,3,5,9,0,0,2,11,132,80,21,108,1048,2,2.0,0,1,0,14,5,16,0
3,2016-09-02,1,9,2016,9,5,9,0,0,3,14,122,80,21,108,1355,2,2.0,0,1,0,20,4,4,0
3,2016-09-02,1,9,2016,22,5,9,0,0,3,19,126,31,0,40,1306,2,2.0,0,1,0,20,4,4,0
3,2016-09-02,1,9,2016,4,5,6,0,0,2,11,132,10,18,61,0,2,2.0,0,1,0,20,4,4,0
3,2016-09-02,1,9,2016,23,5,1,1,2,2,3,77,45,0,55,231,2,2.0,0,1,0,20,4,4,0
3,2016-09-02,1,9,2016,18,5,6,0,0,3,19,126,31,0,40,1306,2,2.0,0,1,0,20,4,4,0
3,2016-09-02,1,9,2016,18,5,9,0,0,2,13,96,38,0,49,1114,2,2.0,0,1,0,20,4,4,0
3,2016-09-02,1,9,2016,0,5,1,1,1,4,7,103,80,21,108,136,2,2.0,0,1,0,20,4,4,0
3,2016-09-02,1,9,2016,18,18,12,1,1,5,1,5,49,0,97,1355,2,2.0,0,1,0,20,4,4,0
3,2016-09-02,1,9,2016,14,5,9,0,0,4,12,131,80,21,108,906,2,2.0,0,1,0,20,4,4,0
3,2016-09-02,1,9,2016,20,15,6,0,0,4,7,29,80,21,108,0,2,2.0,0,1,0,20,4,4,0
3,2016-09-02,1,9,2016,11,5,1,1,1,2,11,132,80,21,108,0,2,1.0,1,1,0,20,4,4,0
3,2016-09-02,1,9,2016,22,5,1,1,1,3,16,52,80,21,108,1355,2,2.0,0,1,0,20,4,4,0
3,2016-09-02,1,9,2016,4,5,9,0,0,2,13,22,80,21,108,1433,2,2.0,0,1,0,20,4,4,0
3,2016-09-02,1,9,2016,16,18,12,1,1,3,16,52,41,0,76,1421,2,2.0,0,1,0,20,4,4,0
3,2016-09-02,1,9,2016,23,8,9,0,0,3,16,9,0,0,0,1355,2,2.0,0,1,0,20,4,4,0
3,2016-09-02,1,9,2016,11,18,12,1,2,2,11,132,80,21,108,0,2,2.0,0,1,0,8,4,16,0
3,2016-09-02,1,9,2016,18,5,9,0,0,2,13,96,38,0,49,1114,2,2.0,0,1,0,20,4,4,0
3,2016-09-02,1,9,2016,4,18,12,1,2,4,17,57,80,21,108,1355,2,1.0,1,1,0,20,4,4,0
4,2016-09-02,4,9,2016,3,18,12,1,1,2,11,132,80,21,108,0,2,2.0,0,0,3,20,2,19,0
3,2016-09-02,1,9,2016,6,18,12,1,1,2,11,132,80,21,108,0,2,2.0,0,1,0,20,4,4,0
1,2016-09-02,1,9,2016,0,18,12,1,1,2,11,132,10,11,52,1355,2,2.0,0,1,0,0,0,16,0
3,2016-09-02,1,9,2016,14,5,9,0,0,4,17,115,80,21,108,1033,2,2.0,0,1,0,20,4,4,0
3,2016-09-02,3,9,2016,3,5,1,1,1,2,11,132,10,18,84,0,2,2.0,0,0,0,20,4,4,0
3,2016-09-02,1,9,2016,18,18,12,1,1,2,13,96,38,0,49,1355,2,2.0,0,1,0,20,4,4,0
3,2016-09-02,1,9,2016,1,18,12,1,1,2,11,132,10,18,96,0,2,2.0,0,1,0,20,4,4,0
3,2016-09-02,1,9,2016,8,5,9,0,0,3,14,109,0,0,92,1110,2,2.0,0,1,0,20,4,4,0
3,2016-09-02,1,9,2016,22,5,9,0,0,2,13,16,66,0,88,1409,2,2.0,0,1,0,20,4,4,0
5,2016-09-02,1,9,2016,2,18,12,1,1,2,11,132,10,18,84,128,2,2.0,0,1,0,57,5,16,0
4,2016-09-02,2,9,2016,14,18,12,1,1,2,11,132,10,11,52,1048,2,2.0,0,0,3,20,2,19,0
5,2016-09-02,1,9,2016,2,5,9,0,0,2,11,132,10,18,84,264,2,2.0,0,1,0,3,5,16,0
3,2016-09-02,1,9,2016,14,5,9,0,0,4,17,57,80,21,108,449,2,2.0,0,1,0,20,4,4,0
0,2016-09-02,1,9,2016,11,5,9,0,0,3,16,52,80,21,108,10,2,2.0,0,1,5,2,1,16,0
5,2016-09-02,1,9,2016,3,5,3,0,0,2,11,132,10,18,61,0,2,2.0,0,1,0,43,5,16,0
5,2016-09-02,1,9,2016,17,5,9,0,0,0,0,0,0,0,0,0,2,2.0,0,1,0,3,5,16,0
5,2016-09-02,1,9,2016,20,5,9,0,0,2,11,132,80,21,108,480,2,2.0,0,1,0,3,5,16,0
5,2016-09-02,1,9,2016,4,5,9,0,0,2,13,3,9,0,16,954,2,2.0,0,1,0,3,5,16,0
5,2016-09-02,20,9,2016,6,5,6,0,0,2,11,132,46,8,3,1018,2,1.0,0,0,0,43,5,16,0
0,2016-09-02,1,9,2016,1,5,9,0,0,3,16,52,16,0,65,63,2,2.0,0,1,5,2,1,16,0
0,2016-09-02,1,9,2016,14,5,9,0,0,4,12,70,80,21,108,1488,2,2.0,0,1,5,2,1,16,0
3,2016-09-02,1,9,2016,21,18,12,1,1,4,12,131,80,21,108,102,2,1.0,0,1,0,20,4,121,0
0,2016-09-02,1,9,2016,15,5,9,0,0,4,17,115,11,0,7,409,2,1.0,1,1,5,2,1,16,0
5,2016-09-02,1,9,2016,12,5,9,0,0,3,6,120,68,0,0,540,2,2.0,0,1,0,3,5,16,0
5,2016-09-02,1,9,2016,15,5,6,0,0,4,20,85,80,21,108,259,2,2.0,0,1,0,3,5,16,0
3,2016-09-02,1,9,2016,16,5,1,1,1,3,16,52,16,0,65,1355,2,2.0,0,1,0,20,4,4,0
3,2016-09-02,1,9,2016,18,5,6,0,0,4,20,39,29,0,70,1393,2,2.0,0,1,0,20,4,4,0
3,2016-09-02,1,9,2016,13,5,1,1,1,3,16,52,78,0,47,1355,2,2.0,0,1,0,20,4,4,0
0,2016-09-02,1,9,2016,22,5,9,0,0,2,11,132,10,11,52,1246,2,2.0,0,1,5,2,1,16,0
3,2016-09-02,1,9,2016,7,5,1,1,1,4,20,42,80,21,108,1419,2,2.0,0,1,0,20,4,4,0
0,2016-09-02,1,9,2016,14,5,9,0,0,3,16,52,41,0,62,1432,2,2.0,0,1,5,2,1,16,0
3,2016-09-02,1,9,2016,3,5,9,0,0,4,12,131,80,21,108,1492,2,2.0,0,1,0,20,4,4,0
0,2016-09-02,1,9,2016,20,5,9,0,0,4,7,103,80,21,108,1172,2,2.0,0,1,5,2,1,16,0
3,2016-09-02,1,9,2016,1,5,9,0,0,4,12,131,80,21,108,1407,2,2.0,0,1,0,20,4,4,0
0,2016-09-02,1,9,2016,17,5,9,0,0,4,7,98,80,21,108,839,2,2.0,0,1,5,2,1,16,0
5,2016-09-02,1,9,2016,20,5,6,0,0,3,6,59,80,21,108,0,2,2.0,0,1,0,51,5,16,0
3,2016-09-02,1,9,2016,21,18,12,1,1,4,12,131,80,21,108,211,2,2.0,0,1,0,20,4,4,0
1,2016-09-02,1,9,2016,23,18,12,1,1,2,11,132,80,21,108,0,2,2.0,0,1,0,0,0,16,0
3,2016-09-02,1,9,2016,22,5,9,0,0,4,7,103,48,0,60,823,2,2.0,0,1,0,20,4,4,0
5,2016-09-02,1,9,2016,14,8,9,0,0,4,12,70,80,21,108,1488,2,2.0,0,1,0,3,5,16,0
0,2016-09-02,1,9,2016,17,5,9,0,0,3,16,52,78,0,47,1355,2,2.0,0,1,5,2,1,16,0
1,2016-09-02,1,9,2016,6,5,1,1,1,2,11,132,80,21,108,0,2,2.0,0,1,0,0,0,16,0
3,2016-09-02,2,9,2016,5,5,5,0,0,2,11,20,80,21,108,1041,2,2.0,0,0,0,20,4,4,0
5,2016-09-02,1,9,2016,15,8,9,0,0,4,20,85,51,0,1,259,2,2.0,0,1,0,3,5,16,0
5,2016-09-02,1,9,2016,12,5,9,0,0,3,6,120,68,0,0,540,2,2.0,0,1,0,3,5,16,0
0,2016-09-02,1,9,2016,19,5,9,0,0,2,13,16,80,21,108,110,2,2.0,0,1,5,2,1,16,0
3,2016-09-02,1,9,2016,15,5,9,0,0,4,20,85,80,21,108,165,2,2.0,0,1,0,20,4,4,0
0,2016-09-02,1,9,2016,20,7,9,0,0,2,11,132,80,21,108,1394,2,2.0,0,1,5,2,1,16,0
3,2016-09-02,1,9,2016,3,5,9,0,0,4,17,57,80,21,108,1230,2,2.0,0,1,0,20,4,4,0
3,2016-09-02,1,9,2016,6,5,6,0,0,4,12,131,80,21,108,107,2,2.0,0,1,0,20,4,4,0
3,2016-09-02,1,9,2016,12,5,9,0,0,3,16,52,80,21,108,1355,2,2.0,0,1,0,20,4,4,0
5,2016-09-02,2,9,2016,23,5,6,0,0,2,11,132,10,18,84,0,2,2.0,0,0,0,47,5,16,0
3,2016-09-02,1,9,2016,20,18,12,1,1,2,11,20,80,21,108,1101,2,2.0,0,1,0,20,4,4,0
3,2016-09-02,1,9,2016,17,5,9,0,0,2,11,20,54,0,100,1080,2,2.0,0,1,0,20,4,4,0
3,2016-09-02,1,9,2016,21,5,9,0,0,4,12,131,80,21,108,100,3,3.0,0,1,0,20,4,4,0
3,2016-09-02,1,9,2016,4,18,12,1,1,2,11,132,10,18,84,814,3,2.0,0,1,0,20,4,4,0
3,2016-09-02,1,9,2016,5,18,12,1,1,2,11,132,80,21,108,814,3,2.0,0,1,0,20,4,4,0
3,2016-09-02,1,9,2016,19,5,3,0,0,2,11,132,80,21,108,0,3,3.0,0,1,0,20,4,4,0
3,2016-09-02,1,9,2016,17,5,9,0,0,4,20,119,80,21,108,1188,3,2.0,0,1,0,20,4,4,0
3,2016-09-02,1,9,2016,10,5,1,1,1,2,11,132,10,18,84,535,3,3.0,0,1,0,20,4,4,0
3,2016-09-02,1,9,2016,21,5,9,0,0,3,16,52,78,0,47,967,3,2.0,0,1,0,20,4,4,0
0,2016-09-02,1,9,2016,4,5,9,0,0,4,17,115,14,0,53,630,3,3.0,0,1,5,2,1,16,0
3,2016-09-02,1,9,2016,18,8,9,0,0,4,7,98,80,21,108,1355,3,3.0,0,1,0,20,4,4,0
3,2016-09-02,1,9,2016,12,5,9,0,0,2,11,132,10,18,85,296,3,2.0,0,1,0,20,4,4,0
3,2016-09-02,1,9,2016,20,5,6,0,0,2,11,20,80,21,108,1355,3,3.0,0,1,0,20,4,4,0
5,2016-09-02,1,9,2016,1,5,6,0,0,2,11,132,10,18,61,0,3,3.0,0,1,0,43,5,16,0
3,2016-09-02,1,9,2016,6,7,9,0,0,2,2,100,80,21,108,1355,3,2.0,0,1,0,20,4,4,0
3,2016-09-02,2,9,2016,1,5,6,0,0,2,11,132,10,18,61,0,3,3.0,0,0,0,20,4,4,0
3,2016-09-02,1,9,2016,9,7,9,0,0,2,13,22,80,21,108,1274,3,2.0,0,1,0,20,4,4,0
3,2016-09-02,1,9,2016,4,18,12,1,1,4,12,55,20,0,27,1272,3,2.0,0,1,0,20,4,4,0
0,2016-09-02,1,9,2016,14,5,9,0,0,3,6,120,68,0,0,1355,3,3.0,0,1,5,2,1,16,0
3,2016-09-02,1,9,2016,0,5,9,0,0,4,17,14,80,21,108,1355,3,3.0,0,1,0,20,4,4,0
0,2016-09-02,1,9,2016,15,9,9,0,0,4,20,85,80,21,108,1498,3,3.0,0,1,5,2,1,16,0
5,2016-09-02,2,9,2016,3,5,9,0,0,2,11,132,80,21,108,1048,3,3.0,0,0,0,14,5,16,0
3,2016-09-02,1,9,2016,7,5,9,0,0,3,16,52,80,21,108,1355,3,3.0,0,1,0,20,4,4,0
3,2016-09-02,1,9,2016,12,18,12,1,1,4,20,119,80,21,108,0,3,3.0,0,1,0,20,4,4,0
5,2016-09-02,1,9,2016,20,18,12,1,1,4,12,131,21,10,51,1355,3,2.0,0,1,0,5,5,16,0
3,2016-09-02,4,9,2016,17,5,1,1,2,4,12,131,80,21,108,211,3,3.0,0,0,0,20,4,4,0
3,2016-09-02,1,9,2016,22,5,3,0,0,2,11,132,80,21,108,0,3,3.0,0,1,0,20,4,4,0
1,2016-09-02,1,9,2016,0,18,12,1,1,2,13,16,66,0,88,631,3,3.0,0,1,0,0,0,16,0
3,2016-09-02,1,9,2016,21,5,9,0,0,2,11,132,80,21,108,0,3,3.0,0,1,0,20,4,4,0
3,2016-09-02,1,9,2016,19,5,3,0,0,2,11,132,80,21,108,745,3,3.0,0,1,0,20,4,4,0
3,2016-09-02,1,9,2016,18,5,1,1,1,2,11,132,80,21,108,0,3,3.0,0,1,0,20,4,4,0
3,2016-09-02,1,9,2016,10,5,9,0,0,3,6,59,80,21,108,160,3,3.0,0,1,0,20,4,4,0
3,2016-09-02,1,9,2016,18,5,1,1,1,2,13,96,38,0,49,1355,3,3.0,0,1,0,20,4,4,0
5,2016-09-02,1,9,2016,5,18,12,1,1,2,11,132,80,21,108,1355,3,3.0,0,1,0,57,5,16,0
1,2016-09-02,1,9,2016,10,8,6,0,0,4,20,85,80,21,108,105,3,3.0,0,1,0,0,0,16,0
5,2016-09-02,1,9,2016,13,5,6,0,0,3,6,114,63,0,90,1355,3,3.0,0,1,0,3,5,16,0
5,2016-09-02,20,9,2016,2,5,6,0,0,2,11,132,10,18,69,0,3,3.0,0,0,0,43,5,16,0
5,2016-09-02,1,9,2016,3,5,9,0,0,4,12,131,80,21,108,107,3,3.0,0,1,0,3,5,16,0
5,2016-09-02,1,9,2016,11,8,5,0,0,3,16,52,41,0,62,1355,3,1.0,0,1,0,3,5,16,0
5,2016-09-02,1,9,2016,10,5,1,1,1,3,16,52,80,21,108,0,3,3.0,0,1,0,24,5,16,0
5,2016-09-02,1,9,2016,17,5,6,0,0,4,20,85,51,0,1,348,3,2.0,0,1,0,3,5,16,0
3,2016-09-02,3,9,2016,18,5,9,0,0,3,16,52,80,21,108,1355,3,3.0,0,0,0,20,4,4,0
0,2016-09-02,1,9,2016,2,5,6,0,0,2,11,132,72,2,5,79,3,2.0,0,1,5,2,1,16,0
3,2016-09-02,1,9,2016,0,5,1,1,1,3,19,126,80,21,108,1306,3,3.0,0,1,0,20,4,4,0
3,2016-09-02,1,9,2016,20,5,9,0,0,4,12,131,80,21,108,30,3,3.0,0,1,0,20,4,4,0
3,2016-09-02,1,9,2016,21,18,12,1,1,2,11,132,80,21,108,296,3,3.0,0,1,0,20,4,4,0
3,2016-09-02,1,9,2016,9,5,9,0,0,3,14,122,3,0,6,19,3,3.0,0,1,0,20,4,4,0
3,2016-09-02,1,9,2016,15,18,12,1,1,2,11,132,72,2,5,1048,3,3.0,0,1,0,20,4,4,0
1,2016-09-02,1,9,2016,5,18,12,1,1,2,11,132,80,21,108,1048,3,3.0,0,1,0,0,0,16,0
3,2016-09-02,1,9,2016,1,5,6,0,0,2,11,20,80,21,108,1041,3,3.0,0,1,0,20,4,4,0
3,2016-09-02,1,9,2016,6,18,12,1,1,2,11,132,80,21,108,0,3,3.0,0,1,0,20,4,4,0
3,2016-09-02,1,9,2016,5,8,9,0,0,2,11,132,72,2,5,1475,3,3.0,0,1,0,20,4,4,0
3,2016-09-02,3,9,2016,11,5,6,0,0,2,13,3,9,0,16,462,3,3.0,0,0,0,20,4,4,0
4,2016-09-02,1,9,2016,4,5,1,1,1,2,11,132,30,4,19,814,3,3.0,0,1,3,20,2,19,0
3,2016-09-02,1,9,2016,6,18,12,1,1,2,11,132,30,4,19,296,3,3.0,0,1,0,20,4,4,0
3,2016-09-02,1,9,2016,2,5,9,0,0,3,14,97,80,21,108,1355,3,3.0,0,1,0,20,4,4,0
1,2016-09-02,1,9,2016,6,19,12,1,1,3,14,122,3,0,6,111,3,2.0,0,1,0,0,0,16,0
5,2016-09-02,1,9,2016,0,5,6,0,0,2,11,132,10,18,61,0,3,3.0,0,1,0,43,5,16,0
0,2016-09-02,1,9,2016,18,5,9,0,0,4,12,131,80,21,108,1084,3,3.0,0,1,5,2,1,16,0
3,2016-09-02,1,9,2016,8,5,1,1,1,2,3,77,80,21,108,980,3,2.0,0,1,0,20,4,4,0
3,2016-09-02,1,9,2016,12,5,9,0,0,4,20,11,80,21,108,682,3,2.0,0,1,0,20,4,4,0
3,2016-09-02,1,9,2016,22,5,9,0,0,2,11,132,80,21,108,0,3,2.0,0,1,0,20,4,4,0
3,2016-09-02,1,9,2016,8,5,9,0,0,2,11,132,80,21,108,0,3,2.0,0,1,0,20,4,4,0
5,2016-09-02,2,9,2016,18,5,6,0,0,3,16,52,80,21,108,1355,3,2.0,0,0,0,43,5,16,0
5,2016-09-02,1,9,2016,23,5,6,0,0,2,11,132,50,12,66,0,3,2.0,0,1,0,43,5,16,0
0,2016-09-02,1,9,2016,15,5,5,0,0,3,16,52,78,0,47,1355,3,2.0,0,1,5,2,1,16,0
0,2016-09-02,1,9,2016,18,8,6,0,0,2,13,16,80,21,108,524,3,2.0,0,1,5,2,1,16,0
5,2016-09-02,1,9,2016,1,5,5,0,0,2,11,132,10,18,61,0,3,3.0,0,1,0,43,5,16,0
3,2016-09-02,5,9,2016,17,5,9,0,0,3,16,52,35,0,9,63,3,3.0,0,0,0,20,4,4,0
3,2016-09-02,1,9,2016,23,5,9,0,0,4,12,131,80,21,108,1407,3,3.0,0,1,0,20,4,4,0
5,2016-09-02,3,9,2016,2,5,3,0,0,2,11,132,10,18,61,0,3,3.0,0,0,0,43,5,16,0
5,2016-09-02,1,9,2016,10,5,6,0,0,2,11,132,10,18,84,0,3,3.0,0,1,0,43,5,16,0
5,2016-09-02,1,9,2016,2,5,6,0,0,2,11,132,10,18,61,0,3,3.0,0,1,0,43,5,16,0
5,2016-09-02,3,9,2016,23,5,6,0,0,2,11,132,10,18,96,0,3,3.0,0,0,0,43,5,16,0
3,2016-09-02,1,9,2016,21,5,9,0,0,4,20,42,80,21,108,637,3,3.0,0,1,0,20,4,4,0
3,2016-09-02,1,9,2016,1,5,9,0,0,4,17,27,80,21,108,620,3,3.0,0,1,0,20,4,4,0
5,2016-09-02,1,9,2016,2,5,6,0,0,2,11,132,10,11,52,1048,3,3.0,0,1,0,43,5,16,0
0,2016-09-02,1,9,2016,16,5,6,0,0,1,15,113,80,21,108,1355,3,3.0,0,1,5,2,1,16,0
5,2016-09-02,2,9,2016,18,5,6,0,0,2,11,132,80,21,108,0,3,3.0,0,0,0,43,5,16,0
0,2016-09-02,1,9,2016,19,8,5,0,0,4,17,57,37,0,80,449,3,3.0,0,1,5,2,1,16,0
0,2016-09-02,1,9,2016,1,5,9,0,0,2,11,132,80,21,108,297,3,3.0,0,1,5,2,1,16,0
3,2016-09-02,1,9,2016,8,5,1,1,1,2,11,20,80,21,108,0,4,4.0,0,1,0,8,4,16,0
3,2016-09-02,1,9,2016,16,5,1,1,1,2,11,132,56,14,73,0,4,4.0,0,1,0,20,4,4,0
3,2016-09-02,1,9,2016,22,8,6,0,0,2,11,132,80,21,108,697,4,3.0,0,1,0,20,4,4,0
3,2016-09-02,3,9,2016,23,18,6,0,0,2,13,3,80,21,108,614,4,4.0,0,0,0,20,4,4,0
0,2016-09-02,1,9,2016,9,5,6,0,0,2,13,95,80,21,108,311,4,3.0,0,1,5,2,1,16,0
2,2016-09-02,1,9,2016,16,5,1,1,1,2,11,132,80,21,108,1148,4,3.0,0,1,0,15,3,16,0
4,2016-09-02,2,9,2016,9,5,3,0,0,2,11,132,10,18,96,296,4,4.0,0,0,3,20,2,19,0
0,2016-09-02,1,9,2016,18,5,9,0,0,4,7,98,42,0,104,123,4,3.0,0,1,5,2,1,16,0
1,2016-09-02,1,9,2016,21,5,9,0,0,4,7,103,80,21,108,1185,4,3.0,0,1,0,0,0,16,0
5,2016-09-02,1,9,2016,6,5,6,0,0,2,11,132,10,18,61,0,4,4.0,0,1,0,43,5,16,0
5,2016-09-02,8,9,2016,0,5,5,0,0,2,11,132,10,18,61,0,4,4.0,0,0,0,43,5,16,0
0,2016-09-02,2,9,2016,20,5,6,0,0,2,11,20,58,0,59,1403,4,2.0,0,0,5,2,1,16,0
5,2016-09-02,2,9,2016,20,5,6,0,0,2,11,132,10,18,84,0,4,2.0,0,0,0,43,5,16,0
3,2016-09-02,1,9,2016,7,5,9,0,0,3,6,59,80,21,108,1090,4,4.0,0,1,0,20,4,4,0
5,2016-09-02,1,9,2016,22,5,6,0,0,2,11,132,10,18,61,0,4,4.0,0,1,0,43,5,16,0
3,2016-09-02,1,9,2016,14,5,9,0,0,3,14,53,0,0,0,1355,4,4.0,0,1,0,20,4,4,0
5,2016-09-02,5,9,2016,18,5,6,0,0,2,11,132,46,8,3,0,4,4.0,0,0,0,43,5,16,0
5,2016-09-02,1,9,2016,11,5,9,0,0,3,16,52,41,0,62,1355,4,3.0,0,1,0,3,5,16,0
5,2016-09-02,2,9,2016,5,5,6,0,0,2,11,132,10,18,61,0,4,3.0,0,0,0,43,5,16,0
5,2016-09-02,2,9,2016,6,5,6,0,0,2,11,132,80,21,108,0,4,3.0,0,0,0,24,5,16,0
5,2016-09-02,1,9,2016,2,5,6,0,0,2,11,132,50,12,66,1048,4,4.0,0,1,0,43,5,16,0
3,2016-09-02,1,9,2016,20,18,12,1,1,2,11,132,80,21,108,296,4,4.0,0,1,0,20,4,4,0
3,2016-09-02,1,9,2016,11,18,12,1,1,3,14,122,3,0,6,1355,4,3.0,0,1,0,20,4,4,0
3,2016-09-02,2,9,2016,18,5,1,1,1,2,11,132,80,21,108,296,4,4.0,0,0,0,20,4,4,0
1,2016-09-02,1,9,2016,10,5,6,0,0,2,11,132,80,21,108,0,4,4.0,0,1,0,0,0,16,0
3,2016-09-02,1,9,2016,23,18,6,0,0,2,11,20,80,21,108,1355,4,4.0,0,1,0,20,4,4,0
5,2016-09-02,2,9,2016,22,5,6,0,0,2,11,132,10,18,61,0,4,3.0,0,0,0,43,5,16,0
1,2016-09-02,1,9,2016,14,5,6,0,0,1,15,15,80,21,108,1355,4,4.0,0,1,0,0,0,16,0
5,2016-09-02,2,9,2016,21,5,6,0,0,2,11,132,10,18,84,297,4,4.0,0,0,0,43,5,16,0
